id,claim,label,supporting_facts,challenge
2533,"బాసెల్‌లో స్థాపించబడిన 2013-14 UEFAలో, అట్లెటికో మాడ్రిడ్ రన్నరప్‌గా నిలిచింది, వాలెన్సియా సెమీ-ఫైనలిస్ట్‌గా నిలిచింది మరియు ఫియోరెంటినా రౌండ్ ఆఫ్ 16లో నిష్క్రమించింది.",REFUTES,"2013–14 UEFA Champions League_cell_20_1_0
2013–14 UEFA Champions League_cell_20_1_2
2013–14 UEFA Champions League_cell_20_2_0
2013–14 UEFA Champions League_cell_20_2_2|context:2013–14 UEFA Champions League_cell_20_1_0:2013–14 UEFA Champions League_title
2013–14 UEFA Champions League_section_19
2013–14 UEFA Champions League_section_23
2013–14 UEFA Champions League_header_cell_20_0_0|2013–14 UEFA Champions League_cell_20_1_2:2013–14 UEFA Champions League_title
2013–14 UEFA Champions League_section_19
2013–14 UEFA Champions League_section_23
2013–14 UEFA Champions League_header_cell_20_0_2|2013–14 UEFA Champions League_cell_20_2_0:2013–14 UEFA Champions League_title
2013–14 UEFA Champions League_section_19
2013–14 UEFA Champions League_section_23
2013–14 UEFA Champions League_header_cell_20_0_0|2013–14 UEFA Champions League_cell_20_2_2:2013–14 UEFA Champions League_title
2013–14 UEFA Champions League_section_19
2013–14 UEFA Champions League_section_23
2013–14 UEFA Champions League_header_cell_20_0_2",Other
14467,"ఫుట్‌వర్క్ FA12, సీజన్‌ను ప్రారంభించడానికి ఉద్దేశించబడింది, చివరకు 28 ఏప్రిల్ 1991న ఇమోలాలో జరిగిన ఫార్ములా వన్ మోటార్ రేసు అయిన శాన్ మారినో గ్రాండ్ ప్రిక్స్‌లో ప్రారంభించబడింది.",SUPPORTS,"Footwork FA12_sentence_3
Footwork FA12_sentence_4
1991 San Marino Grand Prix_sentence_0|context:Footwork FA12_sentence_3:Footwork FA12_title|Footwork FA12_sentence_4:Footwork FA12_title|1991 San Marino Grand Prix_sentence_0:1991 San Marino Grand Prix_title",Multi-hop Reasoning
20730,"2017 COSAFA కప్‌లో ఓషన్ ముషూర్ నాలుగు అంతర్జాతీయ గోల్‌లను సాధించాడు, వాటిలో మూడు దక్షిణాఫ్రికాలోని మోరులెంగ్ స్టేడియంలో జరిగాయి, ఒకటి దక్షిణాఫ్రికాలోని ఫోకెంగ్‌లోని రాయల్ బఫోకెంగ్ స్టేడియంలో జరిగింది.",SUPPORTS,"2017 COSAFA Cup_item_7_16
Ocean Mushure_header_cell_1_5_0
Ocean Mushure_header_cell_1_5_3
Ocean Mushure_cell_2_1_0
Ocean Mushure_cell_2_1_2
Ocean Mushure_cell_2_2_0
Ocean Mushure_cell_2_2_2
Ocean Mushure_cell_2_3_0
Ocean Mushure_cell_2_1_6
Ocean Mushure_cell_2_2_6
Ocean Mushure_cell_2_4_0
Ocean Mushure_cell_2_4_2
Ocean Mushure_cell_2_4_6|context:2017 COSAFA Cup_item_7_16:2017 COSAFA Cup_title
2017 COSAFA Cup_section_14|Ocean Mushure_header_cell_1_5_0:Ocean Mushure_title
Ocean Mushure_section_3
Ocean Mushure_section_4|Ocean Mushure_header_cell_1_5_3:Ocean Mushure_title
Ocean Mushure_section_3
Ocean Mushure_section_4|Ocean Mushure_cell_2_1_0:Ocean Mushure_title
Ocean Mushure_section_3
Ocean Mushure_section_5
Ocean Mushure_header_cell_2_0_0|Ocean Mushure_cell_2_1_2:Ocean Mushure_title
Ocean Mushure_section_3
Ocean Mushure_section_5
Ocean Mushure_header_cell_2_0_2|Ocean Mushure_cell_2_2_0:Ocean Mushure_title
Ocean Mushure_section_3
Ocean Mushure_section_5
Ocean Mushure_header_cell_2_0_0|Ocean Mushure_cell_2_2_2:Ocean Mushure_title
Ocean Mushure_section_3
Ocean Mushure_section_5
Ocean Mushure_header_cell_2_0_2|Ocean Mushure_cell_2_3_0:Ocean Mushure_title
Ocean Mushure_section_3
Ocean Mushure_section_5
Ocean Mushure_header_cell_2_0_0|Ocean Mushure_cell_2_1_6:Ocean Mushure_title
Ocean Mushure_section_3
Ocean Mushure_section_5
Ocean Mushure_header_cell_2_0_6|Ocean Mushure_cell_2_2_6:Ocean Mushure_title
Ocean Mushure_section_3
Ocean Mushure_section_5
Ocean Mushure_header_cell_2_0_6|Ocean Mushure_cell_2_4_0:Ocean Mushure_title
Ocean Mushure_section_3
Ocean Mushure_section_5
Ocean Mushure_header_cell_2_0_0|Ocean Mushure_cell_2_4_2:Ocean Mushure_title
Ocean Mushure_section_3
Ocean Mushure_section_5
Ocean Mushure_header_cell_2_0_2|Ocean Mushure_cell_2_4_6:Ocean Mushure_title
Ocean Mushure_section_3
Ocean Mushure_section_5
Ocean Mushure_header_cell_2_0_6",Other
82412,"ఆగే ఎమిల్ బ్రిక్స్ ఒక వైద్యుడు మరియు మాజీ U.S. సాకర్ ఫార్వర్డ్, అతను లాస్ ఏంజిల్స్ అథ్లెటిక్ క్లబ్ యొక్క సాకర్ జట్టుతో ఔత్సాహికుడిగా ఆడాడు.",SUPPORTS,"Aage Brix_table_caption_0
Aage Brix_cell_0_1_1
Aage Brix_cell_0_6_1
Aage Brix_sentence_3|context:Aage Brix_table_caption_0:Aage Brix_title|Aage Brix_cell_0_1_1:Aage Brix_title
Aage Brix_header_cell_0_1_0
Aage Brix_header_cell_0_0_0|Aage Brix_cell_0_6_1:Aage Brix_title
Aage Brix_header_cell_0_6_0
Aage Brix_header_cell_0_0_0|Aage Brix_sentence_3:Aage Brix_title",Other
89389,"బ్యాంకాక్ ఇన్సూరెన్స్, 15 ఏప్రిల్ 1947న ఆసియా ఇన్సూరెన్స్ కో., లిమిటెడ్‌గా చిన్ సోఫోన్‌పనిచ్ నేతృత్వంలోని స్థాపించబడింది, ఇది బ్యాంకాక్‌లోని సంఫంతావాంగ్ జిల్లా, అనువాంగ్ రోడ్‌లో ఉంది.",SUPPORTS,"Bangkok Insurance_sentence_3
Bangkok Insurance_sentence_4|context:Bangkok Insurance_sentence_3:Bangkok Insurance_title
Bangkok Insurance_section_0|Bangkok Insurance_sentence_4:Bangkok Insurance_title
Bangkok Insurance_section_0",Other
78212,"టోగోవిల్లే, దక్షిణ టోగోలోని ఒక పట్టణం మరియు ఖండం, సముద్ర ప్రాంతంలోని ఒక రిపబ్లిక్.",SUPPORTS,"Togoville_sentence_0
Togoville_cell_0_2_1
Togoville_cell_0_4_1|context:Togoville_sentence_0:Togoville_title|Togoville_cell_0_2_1:Togoville_title
Togoville_header_cell_0_2_0
Togoville_header_cell_0_0_0|Togoville_cell_0_4_1:Togoville_title
Togoville_header_cell_0_4_0
Togoville_header_cell_0_3_0",Combining Tables and Text
19950,"NETVC అనేది ఒక ప్రణాళికాబద్ధమైన రాయల్టీ-రహిత వీడియో కోడెక్‌కు పెట్టబడిన పేరు, ఇది అనుకోకుండా H.264/AVC మరియు HEVC వంటి పరిశ్రమ ప్రమాణాలకు రాయల్టీ-రహిత ప్రత్యామ్నాయాన్ని అందించింది.",REFUTES,NETVC_sentence_3|context:NETVC_sentence_3:NETVC_title,Other
35298,రిటైర్డ్ అల్బేనియన్ ఫుట్‌బాల్ ఆటగాడు అడ్రియన్ బార్బుల్లుషి ఎప్పుడూ ఎగాలియో లేదా ఐయోనికోస్ కోసం ఆడలేదు.,REFUTES,"Adrian Barbullushi_sentence_1
Adrian Barbullushi_cell_0_7_1
Adrian Barbullushi_sentence_0|context:Adrian Barbullushi_sentence_1:Adrian Barbullushi_title
Adrian Barbullushi_section_0|Adrian Barbullushi_cell_0_7_1:Adrian Barbullushi_title
Adrian Barbullushi_header_cell_0_7_0
Adrian Barbullushi_header_cell_0_4_0|Adrian Barbullushi_sentence_0:Adrian Barbullushi_title
Adrian Barbullushi_sentence_0
Adrian Barbullushi_cell_0_7_1
Adrian Barbullushi_cell_0_8_1|context:Adrian Barbullushi_sentence_0:Adrian Barbullushi_title|Adrian Barbullushi_cell_0_7_1:Adrian Barbullushi_title
Adrian Barbullushi_header_cell_0_7_0
Adrian Barbullushi_header_cell_0_4_0|Adrian Barbullushi_cell_0_8_1:Adrian Barbullushi_title
Adrian Barbullushi_header_cell_0_8_0
Adrian Barbullushi_header_cell_0_4_0",Combining Tables and Text
29075,కుకీసి బి మరియు కుకేసిలోని అల్బి కోల్‌దాషి క్లబ్ గణాంకాలు కెరీర్ మొత్తం యాప్‌లు 54 మరియు గోల్స్ 26ని పొందాయి.,REFUTES,"Albi Koldashi_sentence_0
Albi Koldashi_cell_0_11_1
Albi Koldashi_cell_0_11_2
Albi Koldashi_cell_0_11_3
Albi Koldashi_cell_0_12_1
Albi Koldashi_cell_0_12_2
Albi Koldashi_cell_0_12_3|context:Albi Koldashi_sentence_0:Albi Koldashi_title|Albi Koldashi_cell_0_11_1:Albi Koldashi_title
Albi Koldashi_header_cell_0_11_0
Albi Koldashi_header_cell_0_9_0|Albi Koldashi_cell_0_11_2:Albi Koldashi_title
Albi Koldashi_header_cell_0_11_0
Albi Koldashi_header_cell_0_9_0|Albi Koldashi_cell_0_11_3:Albi Koldashi_title
Albi Koldashi_header_cell_0_11_0
Albi Koldashi_header_cell_0_9_0|Albi Koldashi_cell_0_12_1:Albi Koldashi_title
Albi Koldashi_header_cell_0_12_0
Albi Koldashi_header_cell_0_9_0|Albi Koldashi_cell_0_12_2:Albi Koldashi_title
Albi Koldashi_header_cell_0_12_0
Albi Koldashi_header_cell_0_9_0|Albi Koldashi_cell_0_12_3:Albi Koldashi_title
Albi Koldashi_header_cell_0_12_0
Albi Koldashi_header_cell_0_9_0",Combining Tables and Text
11142,"వారి షెడ్యూల్‌లో భాగంగా, టెంపుల్ ఔల్స్ ఫుట్‌బాల్ జట్టు నవంబర్ 5, 1994న మయామిలో ఆడింది, 21–38తో ఓడిపోయింది మరియు అక్టోబర్ 22న సైరాక్యూస్‌లో 42–49తో ఓడిపోయింది.",REFUTES,"1994 Temple Owls football team_cell_1_9_0
1994 Temple Owls football team_cell_1_9_2|context:1994 Temple Owls football team_cell_1_9_0:1994 Temple Owls football team_title
1994 Temple Owls football team_section_0
1994 Temple Owls football team_header_cell_1_0_0|1994 Temple Owls football team_cell_1_9_2:1994 Temple Owls football team_title
1994 Temple Owls football team_section_0
1994 Temple Owls football team_header_cell_1_0_2",Other
47005,"లియోన్ హస్లామ్ 2005-2008 నుండి వరుసగా నాలుగు సంవత్సరాలు బ్రిటీష్ సూపర్ బైక్ ఛాంపియన్‌షిప్‌లో పోటీ పడ్డాడు, 2006 మరియు 2008 రెండింటిలోనూ రెండవ స్థానంలో నిలిచాడు.",SUPPORTS,"Leon Haslam_cell_0_11_1
Leon Haslam_cell_0_12_1
Leon Haslam_cell_0_13_1
Leon Haslam_cell_0_15_0
Leon Haslam_header_cell_0_12_10
Leon Haslam_header_cell_0_15_9
Leon Haslam_header_cell_0_0_10
Leon Haslam_header_cell_0_0_0|context:Leon Haslam_cell_0_11_1:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7
Leon Haslam_header_cell_0_11_0
Leon Haslam_header_cell_0_0_1|Leon Haslam_cell_0_12_1:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7
Leon Haslam_header_cell_0_12_0
Leon Haslam_header_cell_0_0_1|Leon Haslam_cell_0_13_1:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7
Leon Haslam_header_cell_0_13_0
Leon Haslam_header_cell_0_0_1|Leon Haslam_cell_0_15_0:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7
Leon Haslam_header_cell_0_14_0
Leon Haslam_header_cell_0_0_1|Leon Haslam_header_cell_0_12_10:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7|Leon Haslam_header_cell_0_15_9:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7|Leon Haslam_header_cell_0_0_10:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7|Leon Haslam_header_cell_0_0_0:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7",Other
20248,స్కైహై మౌంట్ డాండెనాంగ్ (గతంలో మౌంట్ డాండెనాంగ్ అబ్జర్వేటరీ) అనేది ఆస్ట్రేలియాలోని విక్టోరియాలోని మౌంట్ డాండెనాంగ్ పైన ఉన్న రెస్టారెంట్.,SUPPORTS,"SkyHigh Mount Dandenong_sentence_0
SkyHigh Mount Dandenong_sentence_6|context:SkyHigh Mount Dandenong_sentence_0:SkyHigh Mount Dandenong_title|SkyHigh Mount Dandenong_sentence_6:SkyHigh Mount Dandenong_title
SkyHigh Mount Dandenong_section_1",Multi-hop Reasoning
37952,వాట్ మోహా మాంట్రీని 1970లో కంబోడియాలో నిర్మించారు.,SUPPORTS,"Wat Moha Montrey_cell_0_6_1
Wat Moha Montrey_cell_0_4_1|context:Wat Moha Montrey_cell_0_6_1:Wat Moha Montrey_title
Wat Moha Montrey_header_cell_0_6_0
Wat Moha Montrey_header_cell_0_5_0|Wat Moha Montrey_cell_0_4_1:Wat Moha Montrey_title
Wat Moha Montrey_header_cell_0_4_0
Wat Moha Montrey_header_cell_0_3_0",Other
76545,"ఐరన్‌మోంగర్ రో పబ్లిక్ బాత్‌లు, సెయింట్ లూక్స్ జిల్లాలో (ఓల్డ్ స్ట్రీట్, ఇస్లింగ్టన్, లండన్ సమీపంలో) ఐరన్‌మోంగర్ రో వద్ద ఉన్నాయి, తరువాత దీనిని టర్కిష్ బాత్‌గా అప్‌గ్రేడ్ చేశారు లేదా హమ్మమ్ అని కూడా పిలుస్తారు, ఇది ఒక రకమైన ఆవిరి స్నానం లేదా బహిరంగ స్నానానికి సంబంధించిన ప్రదేశం. ఇస్లామిక్ ప్రపంచంతో.",SUPPORTS,"Ironmonger Row Baths_sentence_0
Ironmonger Row Baths_sentence_1
Turkish bath_sentence_1|context:Ironmonger Row Baths_sentence_0:Ironmonger Row Baths_title|Ironmonger Row Baths_sentence_1:Ironmonger Row Baths_title|Turkish bath_sentence_1:Turkish bath_title",Multi-hop Reasoning
21589,బ్లాక్ 47 వారి 25 సంవత్సరాల సంగీత జీవితంలో 22 ఆల్బమ్‌లను విడుదల చేసింది.,REFUTES,"Black 47_cell_1_1_1
Black 47_cell_1_2_1
Black 47_cell_1_3_1
Black 47_cell_1_4_1
Black 47_cell_1_5_1
Black 47_cell_1_6_1
Black 47_cell_1_7_1
Black 47_cell_1_8_1
Black 47_cell_1_9_1
Black 47_cell_1_10_1
Black 47_cell_1_11_1
Black 47_cell_1_12_1
Black 47_cell_1_13_1
Black 47_cell_1_14_1
Black 47_cell_1_15_1
Black 47_cell_1_16_1
Black 47_cell_1_17_1
Black 47_cell_1_18_1
Black 47_cell_1_19_1|context:Black 47_cell_1_1_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_2_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_3_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_4_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_5_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_6_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_7_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_8_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_9_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_10_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_11_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_12_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_13_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_14_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_15_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_16_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_17_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_18_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_19_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1",Numerical Reasoning
12881,"ఇఫోర్ బోవెన్ లాయిడ్ వించెస్టర్ (బ్రిటీష్ పబ్లిక్ స్కూల్ సంప్రదాయంలో బాలుర కోసం ఒక స్వతంత్ర బోర్డింగ్ పాఠశాల) మరియు ఆక్స్‌ఫర్డ్‌లోని ఎక్సెటర్ కాలేజీలో విద్యనభ్యసించాడు, అక్కడ అతను ఆక్స్‌ఫర్డ్ యూనియన్ సొసైటీ యొక్క లైబ్రరీ కమిటీ సభ్యుడు, అలాగే మోడరన్‌లో BA కూడా పొందాడు. 1924లో చరిత్ర.",SUPPORTS,"Ifor Bowen Lloyd_sentence_3
Winchester College_sentence_0
Ifor Bowen Lloyd_sentence_4|context:Ifor Bowen Lloyd_sentence_3:Ifor Bowen Lloyd_title
Ifor Bowen Lloyd_section_0|Winchester College_sentence_0:Winchester College_title|Ifor Bowen Lloyd_sentence_4:Ifor Bowen Lloyd_title
Ifor Bowen Lloyd_section_0",Multi-hop Reasoning
61909,"జెన్నా కారోల్ సాధారణంగా 2006 మరియు 2010 మధ్య రెండు క్లబ్‌లతో ఆడినట్లు తప్పుగా గుర్తుంచుకోబడుతుంది, వాటిలో ఒకటి బ్లాక్‌బర్న్ రోవర్స్ లేడీస్.",REFUTES,"Jenna Carroll_cell_1_2_0
Jenna Carroll_cell_1_2_1
Jenna Carroll_cell_1_3_0
Jenna Carroll_cell_1_4_0
Jenna Carroll_cell_1_5_0|context:Jenna Carroll_cell_1_2_0:Jenna Carroll_title
Jenna Carroll_section_2
Jenna Carroll_header_cell_1_0_0|Jenna Carroll_cell_1_2_1:Jenna Carroll_title
Jenna Carroll_section_2
Jenna Carroll_header_cell_1_0_1|Jenna Carroll_cell_1_3_0:Jenna Carroll_title
Jenna Carroll_section_2
Jenna Carroll_header_cell_1_0_1|Jenna Carroll_cell_1_4_0:Jenna Carroll_title
Jenna Carroll_section_2
Jenna Carroll_header_cell_1_0_1|Jenna Carroll_cell_1_5_0:Jenna Carroll_title
Jenna Carroll_section_2
Jenna Carroll_header_cell_1_0_1",Other
82749,"2015 VCU రామ్స్ బేస్‌బాల్ జట్టు అట్లాంటిక్ 10 కాన్ఫరెన్స్‌లో వారి మూడవ సీజన్, (కాలేజియేట్ అథ్లెటిక్ కాన్ఫరెన్స్, దీని పాఠశాలలు నేషనల్ కాలేజియేట్ అథ్లెటిక్ అసోసియేషన్ యొక్క డివిజన్ Iలో పోటీపడతాయి) మరియు వారి మొట్టమొదటి అట్లాంటిక్ టెన్ కాన్ఫరెన్స్ బేస్‌బాల్ టోర్నమెంట్‌ను గెలుచుకుంది.",SUPPORTS,"2015 VCU Rams baseball team_sentence_0
Atlantic 10 Conference_sentence_0
2015 VCU Rams baseball team_sentence_2|context:2015 VCU Rams baseball team_sentence_0:2015 VCU Rams baseball team_title|Atlantic 10 Conference_sentence_0:Atlantic 10 Conference_title|2015 VCU Rams baseball team_sentence_2:2015 VCU Rams baseball team_title",Multi-hop Reasoning
32116,"అఫాగ్, డారోలెల్మ్ మరియు నహిద్ మొదటిసారిగా 1909లో ఫార్స్ ప్రావిన్స్ మరియు షిరాజ్ నగరంలో ఖజార్ రాజవంశం సమయంలో ప్రచురించబడ్డాయి.",SUPPORTS,"Darolelm_sentence_0
Afagh (newspaper)_sentence_0
List of magazines and newspapers of Fars_cell_0_6_0
List of magazines and newspapers of Fars_cell_0_6_1
List of magazines and newspapers of Fars_cell_0_6_2
Shiraz_sentence_4
List of magazines and newspapers of Fars_cell_0_6_3
List of magazines and newspapers of Fars_cell_0_7_0
List of magazines and newspapers of Fars_cell_0_7_1
List of magazines and newspapers of Fars_cell_0_7_2
List of magazines and newspapers of Fars_cell_0_7_3
List of magazines and newspapers of Fars_cell_0_8_0
List of magazines and newspapers of Fars_cell_0_8_1
List of magazines and newspapers of Fars_cell_0_8_2
List of magazines and newspapers of Fars_cell_0_8_3|context:Darolelm_sentence_0:Darolelm_title|Afagh (newspaper)_sentence_0:Afagh (newspaper)_title|List of magazines and newspapers of Fars_cell_0_6_0:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_0|List of magazines and newspapers of Fars_cell_0_6_1:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_1|List of magazines and newspapers of Fars_cell_0_6_2:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_2|Shiraz_sentence_4:Shiraz_title|List of magazines and newspapers of Fars_cell_0_6_3:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_3|List of magazines and newspapers of Fars_cell_0_7_0:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_0|List of magazines and newspapers of Fars_cell_0_7_1:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_1|List of magazines and newspapers of Fars_cell_0_7_2:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_2|List of magazines and newspapers of Fars_cell_0_7_3:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_3|List of magazines and newspapers of Fars_cell_0_8_0:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_0|List of magazines and newspapers of Fars_cell_0_8_1:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_1|List of magazines and newspapers of Fars_cell_0_8_2:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_2|List of magazines and newspapers of Fars_cell_0_8_3:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_3",Combining Tables and Text
69174,ఐరెనా స్కోరిక్ 2004లో వచ్చిన హ్యాపీనెస్ చిత్రానికి దర్శకత్వం వహించారు.,SUPPORTS,"Irena Škorić_cell_1_4_3
Irena Škorić_cell_1_4_0
Irena Škorić_cell_1_4_1|context:Irena Škorić_cell_1_4_3:Irena Škorić_title
Irena Škorić_section_0
Irena Škorić_header_cell_1_1_0
Irena Škorić_header_cell_1_0_3|Irena Škorić_cell_1_4_0:Irena Škorić_title
Irena Škorić_section_0
Irena Škorić_header_cell_1_0_0|Irena Škorić_cell_1_4_1:Irena Škorić_title
Irena Škorić_section_0
Irena Škorić_header_cell_1_0_1",Other
25247,2001 స్టాన్లీ కప్ ప్లేఆఫ్స్ ఈస్టర్న్ కాన్ఫరెన్స్ సెమీఫైనల్స్‌లో డెవిల్స్ ఎలియాస్ స్కోర్ చేశాడు మరియు మాపుల్ లీఫ్స్ డెవిల్స్ ప్లేయర్ స్కాట్ నీడెర్‌మేయర్‌ను గాయపరిచాడు.,SUPPORTS,"2001 Stanley Cup playoffs_sentence_45
2001 Stanley Cup playoffs_sentence_46|context:2001 Stanley Cup playoffs_sentence_45:2001 Stanley Cup playoffs_title
2001 Stanley Cup playoffs_section_15
2001 Stanley Cup playoffs_section_16
2001 Stanley Cup playoffs_section_17|2001 Stanley Cup playoffs_sentence_46:2001 Stanley Cup playoffs_title
2001 Stanley Cup playoffs_section_15
2001 Stanley Cup playoffs_section_16
2001 Stanley Cup playoffs_section_17",Other
82956,NGC 4777 అనేది కన్య రాశి వెలుపల ఉన్న (R)SAB(లు)a.,REFUTES,"NGC 4777_cell_0_2_1|context:NGC 4777_cell_0_2_1:NGC 4777_title
NGC 4777_header_cell_0_2_0
NGC 4777_header_cell_0_1_0
NGC 4777_header_cell_0_0_0",Other
50536,యునైటెడ్ స్టేట్స్‌కు ప్రాతినిధ్యం వహిస్తున్న ఆడమ్ ఫుట్ 2002 సాల్ట్ లేక్ సిటీ వింటర్ ఒలింపిక్స్‌లో మరియు 2004 మరియు 1996లో కెనడాలో జరిగిన ప్రపంచ కప్‌లో ఉన్నారు.,REFUTES,"Adam Foote_cell_1_4_1|context:Adam Foote_cell_1_4_1:Adam Foote_title
Adam Foote_section_4
Adam Foote_header_cell_1_3_0
Adam Foote_header_cell_1_2_0
Adam Foote_header_cell_1_1_0
Adam Foote_header_cell_1_0_0",Other
88319,లూకాస్ హోలర్ 2013 నుండి ఇప్పటి వరకు ఐదు క్లబ్‌ల కోసం ఆడాడు.,REFUTES,"Lucas Höler_cell_0_15_1
Lucas Höler_cell_0_16_1
Lucas Höler_cell_0_17_1
Lucas Höler_cell_0_18_1|context:Lucas Höler_cell_0_15_1:Lucas Höler_title
Lucas Höler_header_cell_0_15_0
Lucas Höler_header_cell_0_13_0|Lucas Höler_cell_0_16_1:Lucas Höler_title
Lucas Höler_header_cell_0_16_0
Lucas Höler_header_cell_0_13_0|Lucas Höler_cell_0_17_1:Lucas Höler_title
Lucas Höler_header_cell_0_17_0
Lucas Höler_header_cell_0_13_0|Lucas Höler_cell_0_18_1:Lucas Höler_title
Lucas Höler_header_cell_0_18_0
Lucas Höler_header_cell_0_13_0",Other
31488,అమాగసే డ్యామ్ 73 మీ (240 అడుగులు) ఎత్తుతో 1.9 కి.మీ ఉపరితల వైశాల్యం మరియు రిజర్వాయర్‌ను కలిగి ఉంది.,SUPPORTS,"Amagase Dam_sentence_0
Amagase Dam_sentence_6
Amagase Dam_sentence_7
Amagase Dam_sentence_9
Amagase Dam_cell_0_1_1
Amagase Dam_cell_0_8_1
Amagase Dam_cell_0_10_1
Amagase Dam_cell_0_20_1|context:Amagase Dam_sentence_0:Amagase Dam_title|Amagase Dam_sentence_6:Amagase Dam_title
Amagase Dam_section_0|Amagase Dam_sentence_7:Amagase Dam_title
Amagase Dam_section_0|Amagase Dam_sentence_9:Amagase Dam_title
Amagase Dam_section_0|Amagase Dam_cell_0_1_1:Amagase Dam_title
Amagase Dam_header_cell_0_1_0
Amagase Dam_header_cell_0_0_0|Amagase Dam_cell_0_8_1:Amagase Dam_title
Amagase Dam_header_cell_0_8_0
Amagase Dam_header_cell_0_7_0|Amagase Dam_cell_0_10_1:Amagase Dam_title
Amagase Dam_header_cell_0_10_0
Amagase Dam_header_cell_0_7_0|Amagase Dam_cell_0_20_1:Amagase Dam_title
Amagase Dam_header_cell_0_20_0
Amagase Dam_header_cell_0_16_0",Combining Tables and Text
