id,claim,label,supporting_facts,challenge
22232,阿乔姆斯·鲁德涅夫斯 (Artjoms Rudņevs) 在 12 年的职业生涯中为 7 家具乐部效力。,SUPPORTS,"Artjoms Rudņevs_cell_1_21_0
Artjoms Rudņevs_cell_1_20_0
Artjoms Rudņevs_cell_1_19_0
Artjoms Rudņevs_cell_1_14_0
Artjoms Rudņevs_cell_1_11_0
Artjoms Rudņevs_cell_1_7_0
Artjoms Rudņevs_cell_1_2_0
Artjoms Rudņevs_cell_1_2_1
Artjoms Rudņevs_cell_1_3_0
Artjoms Rudņevs_cell_1_4_0
Artjoms Rudņevs_cell_1_5_0
Artjoms Rudņevs_cell_1_7_1
Artjoms Rudņevs_cell_1_8_0
Artjoms Rudņevs_cell_1_9_0
Artjoms Rudņevs_cell_1_11_1
Artjoms Rudņevs_cell_1_12_0
Artjoms Rudņevs_cell_1_14_1
Artjoms Rudņevs_cell_1_15_0
Artjoms Rudņevs_cell_1_16_0
Artjoms Rudņevs_cell_1_17_0
Artjoms Rudņevs_cell_1_19_1
Artjoms Rudņevs_cell_1_20_1
Artjoms Rudņevs_cell_1_21_1
Artjoms Rudņevs_cell_1_22_0|context:Artjoms Rudņevs_cell_1_21_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_20_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_19_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_14_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_11_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_7_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_2_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_0|Artjoms Rudņevs_cell_1_2_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_1|Artjoms Rudņevs_cell_1_3_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_1|Artjoms Rudņevs_cell_1_4_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_1|Artjoms Rudņevs_cell_1_5_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_0_1|Artjoms Rudņevs_cell_1_7_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_6_0|Artjoms Rudņevs_cell_1_8_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_6_0|Artjoms Rudņevs_cell_1_9_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_6_0|Artjoms Rudņevs_cell_1_11_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_10_0|Artjoms Rudņevs_cell_1_12_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_10_0|Artjoms Rudņevs_cell_1_14_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_13_0|Artjoms Rudņevs_cell_1_15_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_13_0|Artjoms Rudņevs_cell_1_16_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_13_0|Artjoms Rudņevs_cell_1_17_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_13_0|Artjoms Rudņevs_cell_1_19_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_18_0|Artjoms Rudņevs_cell_1_20_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_18_0|Artjoms Rudņevs_cell_1_21_1:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_18_0|Artjoms Rudņevs_cell_1_22_0:Artjoms Rudņevs_title
Artjoms Rudņevs_section_9
Artjoms Rudņevs_section_10
Artjoms Rudņevs_header_cell_1_18_0
Artjoms Rudņevs_cell_0_16_1
Artjoms Rudņevs_cell_0_15_1
Artjoms Rudņevs_cell_0_14_1
Artjoms Rudņevs_cell_0_13_1
Artjoms Rudņevs_cell_0_12_1
Artjoms Rudņevs_cell_0_11_1
Artjoms Rudņevs_cell_0_10_1|context:Artjoms Rudņevs_cell_0_16_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_16_0
Artjoms Rudņevs_header_cell_0_8_0|Artjoms Rudņevs_cell_0_15_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_15_0
Artjoms Rudņevs_header_cell_0_8_0|Artjoms Rudņevs_cell_0_14_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_14_0
Artjoms Rudņevs_header_cell_0_8_0|Artjoms Rudņevs_cell_0_13_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_13_0
Artjoms Rudņevs_header_cell_0_8_0|Artjoms Rudņevs_cell_0_12_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_12_0
Artjoms Rudņevs_header_cell_0_8_0|Artjoms Rudņevs_cell_0_11_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_11_0
Artjoms Rudņevs_header_cell_0_8_0|Artjoms Rudņevs_cell_0_10_1:Artjoms Rudņevs_title
Artjoms Rudņevs_header_cell_0_10_0
Artjoms Rudņevs_header_cell_0_8_0",Numerical Reasoning
91511,1928苏马号于1938年9月21日被发现，因苏马海战而得名。,SUPPORTS,"1928 Summa_sentence_2
1928 Summa_sentence_1|context:1928 Summa_sentence_2:1928 Summa_title|1928 Summa_sentence_1:1928 Summa_title",Other
82881,迈克尔·麦卡弗蒂 (Michael McCafferty) 是 EDP 的总裁，在开业的前六个月里，该公司就实现了 50 万美元的利润。,REFUTES,"Michael McCafferty_sentence_17
Michael McCafferty_sentence_20
Michael McCafferty_sentence_21|context:Michael McCafferty_sentence_17:Michael McCafferty_title
Michael McCafferty_section_1
Michael McCafferty_section_2|Michael McCafferty_sentence_20:Michael McCafferty_title
Michael McCafferty_section_1
Michael McCafferty_section_2|Michael McCafferty_sentence_21:Michael McCafferty_title
Michael McCafferty_section_1
Michael McCafferty_section_2",Other
15240,《EveryWhere Is SomeWhere》是 K.Flay 的第二张也是主要唱片公司的首张录音室专辑，获得 AllMusic 的积极评价，并获得 Metacritic 的 67 分（满分 100 分）。,SUPPORTS,"Every Where Is Some Where_sentence_0
Every Where Is Some Where_cell_0_5_0
Every Where Is Some Where_cell_0_5_1
Every Where Is Some Where_cell_0_2_0
Every Where Is Some Where_cell_0_2_1|context:Every Where Is Some Where_sentence_0:Every Where Is Some Where_title|Every Where Is Some Where_cell_0_5_0:Every Where Is Some Where_title
Every Where Is Some Where_section_1
Every Where Is Some Where_header_cell_0_4_0
Every Where Is Some Where_header_cell_0_3_0|Every Where Is Some Where_cell_0_5_1:Every Where Is Some Where_title
Every Where Is Some Where_section_1
Every Where Is Some Where_header_cell_0_4_1
Every Where Is Some Where_header_cell_0_3_0|Every Where Is Some Where_cell_0_2_0:Every Where Is Some Where_title
Every Where Is Some Where_section_1
Every Where Is Some Where_header_cell_0_1_0
Every Where Is Some Where_header_cell_0_0_0|Every Where Is Some Where_cell_0_2_1:Every Where Is Some Where_title
Every Where Is Some Where_section_1
Every Where Is Some Where_header_cell_0_1_1
Every Where Is Some Where_header_cell_0_0_0",Combining Tables and Text
95515,温斯伯勒附近的国家历史街区资源建于大约 1883 年至大约 1945 年之间；包括安德森和里恩采石场、商业建筑以及与花岗岩采石和精加工作业相关的结构。,REFUTES,Rockton and Rion Railroad Historic District_sentence_3|context:Rockton and Rion Railroad Historic District_sentence_3:Rockton and Rion Railroad Historic District_title,Other
14382,美国人彼得·加贝尔毕业于迪尔菲尔德学院，随后在哈佛大学获得学位。,REFUTES,"Peter Gabel_sentence_4|context:Peter Gabel_sentence_4:Peter Gabel_title
Peter Gabel_section_0
Peter Gabel_section_1",Other
76331,乔什·拉菲尔斯（Josh Ruffels，出生于 1993 年 10 月 23 日）按俱乐部、赛季和比赛划分的出场次数和进球数包括考文垂城队和牛津联队，其中职业生涯总出场次数为 268 次，进球数为 14 个。,SUPPORTS,"Josh Ruffels_cell_1_2_0
Josh Ruffels_cell_1_6_0
Josh Ruffels_sentence_0
Josh Ruffels_header_cell_1_14_0
Josh Ruffels_header_cell_1_14_11
Josh Ruffels_header_cell_1_14_12
Josh Ruffels_header_cell_1_1_9
Josh Ruffels_header_cell_1_1_10
Josh Ruffels_header_cell_1_0_11
Josh Ruffels_table_caption_1|context:Josh Ruffels_cell_1_2_0:Josh Ruffels_title
Josh Ruffels_section_4
Josh Ruffels_header_cell_1_0_0|Josh Ruffels_cell_1_6_0:Josh Ruffels_title
Josh Ruffels_section_4
Josh Ruffels_header_cell_1_0_0|Josh Ruffels_sentence_0:Josh Ruffels_title|Josh Ruffels_header_cell_1_14_0:Josh Ruffels_title
Josh Ruffels_section_4|Josh Ruffels_header_cell_1_14_11:Josh Ruffels_title
Josh Ruffels_section_4|Josh Ruffels_header_cell_1_14_12:Josh Ruffels_title
Josh Ruffels_section_4|Josh Ruffels_header_cell_1_1_9:Josh Ruffels_title
Josh Ruffels_section_4|Josh Ruffels_header_cell_1_1_10:Josh Ruffels_title
Josh Ruffels_section_4|Josh Ruffels_header_cell_1_0_11:Josh Ruffels_title
Josh Ruffels_section_4|Josh Ruffels_table_caption_1:Josh Ruffels_title
Josh Ruffels_section_4",Combining Tables and Text
44814,米拉·卡贾斯 (Mila Kajas) 在 1993-94 年冬季奥运会上获得第一名，并在 1990-91 年、1991-92 年、1992-93 年和 1995-96 年全国芬兰锦标赛上获得第一名,REFUTES,"Mila Kajas_cell_1_2_0
Mila Kajas_cell_1_2_5|context:Mila Kajas_cell_1_2_0:Mila Kajas_title
Mila Kajas_section_0
Mila Kajas_header_cell_1_1_0
Mila Kajas_header_cell_1_0_0|Mila Kajas_cell_1_2_5:Mila Kajas_title
Mila Kajas_section_0
Mila Kajas_header_cell_1_1_5
Mila Kajas_header_cell_1_0_0",Other
58548,尼尔吉里塔尔动物（尼尔吉里山特有的有蹄类动物）是动物王国牛科动物的一部分。,SUPPORTS,"Nilgiri tahr_sentence_0
Nilgiri tahr_cell_0_7_0
Nilgiri tahr_cell_0_7_1
Nilgiri tahr_cell_0_3_0
Nilgiri tahr_cell_0_3_1|context:Nilgiri tahr_sentence_0:Nilgiri tahr_title|Nilgiri tahr_cell_0_7_0:Nilgiri tahr_title
Nilgiri tahr_header_cell_0_2_0
Nilgiri tahr_header_cell_0_1_0
Nilgiri tahr_header_cell_0_0_0|Nilgiri tahr_cell_0_7_1:Nilgiri tahr_title
Nilgiri tahr_header_cell_0_2_0
Nilgiri tahr_header_cell_0_1_0
Nilgiri tahr_header_cell_0_0_0|Nilgiri tahr_cell_0_3_0:Nilgiri tahr_title
Nilgiri tahr_header_cell_0_2_0
Nilgiri tahr_header_cell_0_1_0
Nilgiri tahr_header_cell_0_0_0|Nilgiri tahr_cell_0_3_1:Nilgiri tahr_title
Nilgiri tahr_header_cell_0_2_0
Nilgiri tahr_header_cell_0_1_0
Nilgiri tahr_header_cell_0_0_0",Combining Tables and Text
48550,托林位于中国札达县，海拔3660米，镇内有少量白杨树。,REFUTES,"Tholing_cell_0_7_1|context:Tholing_cell_0_7_1:Tholing_title
Tholing_header_cell_0_7_0
Tholing_header_cell_0_5_0",Other
47721,艾伦·洛瑞一生只和他的至亲一起打比赛。,NOT ENOUGH INFO,"Alan Lowry_sentence_26
Roosevelt Leaks_sentence_2
Alan Lowry_sentence_62|context:Alan Lowry_sentence_26:Alan Lowry_title
Alan Lowry_section_0|Roosevelt Leaks_sentence_2:Roosevelt Leaks_title
Roosevelt Leaks_section_0|Alan Lowry_sentence_62:Alan Lowry_title
Alan Lowry_section_4",Multi-hop Reasoning
64576,《男人的季节》是一部由穆菲达·特拉特利 (Moufida Tlatli) 执导并联合编剧的电影，仅提供阿拉伯语版本。,REFUTES,"The Season of Men_cell_0_9_1|context:The Season of Men_cell_0_9_1:The Season of Men_title
The Season of Men_header_cell_0_9_0
The Season of Men_header_cell_0_0_0",Other
8995,Giancarlo Zampieri（丹尼尔·赞皮耶里的父亲）于 2013 年购买了 BVM - Target Racing 雷诺方程式 3.5 系列分部，并更名为 Zeta Corse。,SUPPORTS,"Zeta Corse_sentence_1
Zeta Corse_sentence_2|context:Zeta Corse_sentence_1:Zeta Corse_title
Zeta Corse_section_0|Zeta Corse_sentence_2:Zeta Corse_title
Zeta Corse_section_0",Other
17659,WBGX 于 1955 年以 R&B 音乐格式播出，当五大湖广播电台 (Great Lakes Radio) 于 2003 年购买时，目前采用全福音格式，并在中间几年进行了一些临时音乐更改。,SUPPORTS,"WBGX_sentence_5
WBGX_sentence_10
WBGX_sentence_11
WBGX_sentence_7|context:WBGX_sentence_5:WBGX_title
WBGX_section_0|WBGX_sentence_10:WBGX_title
WBGX_section_0|WBGX_sentence_11:WBGX_title
WBGX_section_0|WBGX_sentence_7:WBGX_title
WBGX_section_0",Other
30964,WBCW（广播当代基督教格式的广播电台）频率为 89.7 MHz，归个人所有。,REFUTES,"WBCW_sentence_1
WBCW_cell_0_2_1
WBCW_cell_0_7_1|context:WBCW_sentence_1:WBCW_title|WBCW_cell_0_2_1:WBCW_title
WBCW_header_cell_0_2_0|WBCW_cell_0_7_1:WBCW_title
WBCW_header_cell_0_7_0
WBCW_header_cell_0_6_0
WBCW_sentence_2
WBCW_sentence_1
WBCW_cell_0_2_1|context:WBCW_sentence_2:WBCW_title|WBCW_sentence_1:WBCW_title|WBCW_cell_0_2_1:WBCW_title
WBCW_header_cell_0_2_0",Combining Tables and Text
51027,DisGeNET 是目前最大、最全面的人类基因疾病关联 (GDA) 存储库之一，它是一种开放获取资源，提供有关疾病基因的综合知识库，并可通过 Cytoscape 插件作为语义的链接数据使用。网络。,SUPPORTS,"DisGeNET_sentence_1
DisGeNET_sentence_6
DisGeNET_sentence_7|context:DisGeNET_sentence_1:DisGeNET_title|DisGeNET_sentence_6:DisGeNET_title
DisGeNET_section_0|DisGeNET_sentence_7:DisGeNET_title
DisGeNET_section_0",Multi-hop Reasoning
33407,Bṛhaspati 有四个来源来测量每次恒星公转的估计时间。,SUPPORTS,"Bṛhaspati_cell_1_0_0
Bṛhaspati_cell_1_1_0
Bṛhaspati_cell_1_0_1
Bṛhaspati_cell_1_1_1
Bṛhaspati_cell_1_2_0
Bṛhaspati_cell_1_2_1
Bṛhaspati_cell_1_3_0
Bṛhaspati_cell_1_3_1
Bṛhaspati_cell_1_4_0
Bṛhaspati_cell_1_4_1|context:Bṛhaspati_cell_1_0_0:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_1_0:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_0_1:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_1_1:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_2_0:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_2_1:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_3_0:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_3_1:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_4_0:Bṛhaspati_title
Bṛhaspati_section_2|Bṛhaspati_cell_1_4_1:Bṛhaspati_title
Bṛhaspati_section_2",Numerical Reasoning
20996,Vespro della Beata Vergine（圣母晚祷）共有 15 个部分，其中有 7 个部分。,REFUTES,"Vespro della Beata Vergine_cell_2_1_0
Vespro della Beata Vergine_cell_2_1_1
Vespro della Beata Vergine_cell_2_2_0
Vespro della Beata Vergine_cell_2_2_1
Vespro della Beata Vergine_cell_2_3_0
Vespro della Beata Vergine_cell_2_3_1
Vespro della Beata Vergine_cell_2_4_0
Vespro della Beata Vergine_cell_2_4_1
Vespro della Beata Vergine_cell_2_5_0
Vespro della Beata Vergine_cell_2_5_1
Vespro della Beata Vergine_cell_2_6_0
Vespro della Beata Vergine_cell_2_6_1
Vespro della Beata Vergine_cell_2_7_0
Vespro della Beata Vergine_cell_2_7_1
Vespro della Beata Vergine_cell_2_8_0
Vespro della Beata Vergine_cell_2_8_1
Vespro della Beata Vergine_cell_2_9_0
Vespro della Beata Vergine_cell_2_9_1
Vespro della Beata Vergine_cell_2_10_0
Vespro della Beata Vergine_cell_2_10_1
Vespro della Beata Vergine_cell_2_11_0
Vespro della Beata Vergine_cell_2_11_1
Vespro della Beata Vergine_cell_2_12_0
Vespro della Beata Vergine_cell_2_12_1
Vespro della Beata Vergine_cell_2_13_0
Vespro della Beata Vergine_cell_2_13_1|context:Vespro della Beata Vergine_cell_2_1_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_1_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_2_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_2_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_3_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_3_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_4_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_4_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_5_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_5_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_6_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_6_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_7_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_7_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_8_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_8_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_9_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_9_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_10_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_10_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_11_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_11_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_12_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_12_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1|Vespro della Beata Vergine_cell_2_13_0:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_0|Vespro della Beata Vergine_cell_2_13_1:Vespro della Beata Vergine_title
Vespro della Beata Vergine_section_6
Vespro della Beata Vergine_section_7
Vespro della Beata Vergine_header_cell_2_0_1",Other
88530,汉弗莱·亨奇曼于1610年被任命为索尔兹伯里大教堂的教士，后来被免职，他还帮助未来的查理二世逃离该国。,REFUTES,"Humphrey Henchman_sentence_5|context:Humphrey Henchman_sentence_5:Humphrey Henchman_title
Humphrey Henchman_section_1",Other
61716,高地复临学校要求所有学生每年参加艺术史课程，内容涵盖圣经历史以及基督教和教派教义等主题。,REFUTES,"Highland Adventist School_sentence_4
Highland Adventist School_sentence_5|context:Highland Adventist School_sentence_4:Highland Adventist School_title
Highland Adventist School_section_1|Highland Adventist School_sentence_5:Highland Adventist School_title
Highland Adventist School_section_1",Other
90781,1796年黑山与奥斯曼帝国之间的洛帕特战役结果为平局。,SUPPORTS,"Battle of Lopate_sentence_0
Battle of Lopate_cell_0_4_1|context:Battle of Lopate_sentence_0:Battle of Lopate_title|Battle of Lopate_cell_0_4_1:Battle of Lopate_title
Battle of Lopate_header_cell_0_4_0
Battle of Lopate_header_cell_0_0_0",Combining Tables and Text
17960,克莱姆森老虎队 (Clemson Tigers) 橄榄球队在 1910 年击败的球队之一是南卡罗来纳州斗鸡队 (South Carolina Gamecocks)，该队在那场橄榄球赛事中的战绩为 4 胜 4 负。,SUPPORTS,"1910 Clemson Tigers football team_cell_1_6_0
1910 Clemson Tigers football team_cell_1_6_1
1910 Clemson Tigers football team_cell_1_6_3
1910 South Carolina Gamecocks football team_sentence_1|context:1910 Clemson Tigers football team_cell_1_6_0:1910 Clemson Tigers football team_title
1910 Clemson Tigers football team_section_0
1910 Clemson Tigers football team_header_cell_1_0_0|1910 Clemson Tigers football team_cell_1_6_1:1910 Clemson Tigers football team_title
1910 Clemson Tigers football team_section_0
1910 Clemson Tigers football team_header_cell_1_0_1|1910 Clemson Tigers football team_cell_1_6_3:1910 Clemson Tigers football team_title
1910 Clemson Tigers football team_section_0
1910 Clemson Tigers football team_header_cell_1_0_3|1910 South Carolina Gamecocks football team_sentence_1:1910 South Carolina Gamecocks football team_title",Multi-hop Reasoning
6398,奥古斯都路德教堂（宾夕法尼亚州特拉普西大街 717 号）地区于 1717 年由德国人定居，这是第一座教堂，造价 200 英镑，内部配件均采用当地材料制成,SUPPORTS,"Augustus Lutheran Church_sentence_0
Augustus Lutheran Church_sentence_4
Augustus Lutheran Church_sentence_5
Augustus Lutheran Church_sentence_6|context:Augustus Lutheran Church_sentence_0:Augustus Lutheran Church_title|Augustus Lutheran Church_sentence_4:Augustus Lutheran Church_title
Augustus Lutheran Church_section_0|Augustus Lutheran Church_sentence_5:Augustus Lutheran Church_title
Augustus Lutheran Church_section_0|Augustus Lutheran Church_sentence_6:Augustus Lutheran Church_title
Augustus Lutheran Church_section_0
Augustus Lutheran Church_sentence_4
Augustus Lutheran Church_sentence_5
Augustus Lutheran Church_sentence_6
Augustus Lutheran Church_cell_0_0_1|context:Augustus Lutheran Church_sentence_4:Augustus Lutheran Church_title
Augustus Lutheran Church_section_0|Augustus Lutheran Church_sentence_5:Augustus Lutheran Church_title
Augustus Lutheran Church_section_0|Augustus Lutheran Church_sentence_6:Augustus Lutheran Church_title
Augustus Lutheran Church_section_0|Augustus Lutheran Church_cell_0_0_1:Augustus Lutheran Church_title
Augustus Lutheran Church_header_cell_0_0_0",Combining Tables and Text
44497,在《鸟女与追日的人》中，鸟女的父母想把她嫁出去，但她因为不想怀孕而逃跑了。,SUPPORTS,"Bird Girl and the Man Who Followed the Sun_sentence_17
Bird Girl and the Man Who Followed the Sun_sentence_18|context:Bird Girl and the Man Who Followed the Sun_sentence_17:Bird Girl and the Man Who Followed the Sun_title
Bird Girl and the Man Who Followed the Sun_section_0|Bird Girl and the Man Who Followed the Sun_sentence_18:Bird Girl and the Man Who Followed the Sun_title
Bird Girl and the Man Who Followed the Sun_section_0",Other
